month_date_yyyymm,county_fips,county_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_increased_share,price_increased_share_mm,price_increased_share_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,price_reduced_share,price_reduced_share_mm,price_reduced_share_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
202608,40007,"beaver, ok",140000.0,-0.0698,0.0853,16,0.1429,1.2857,108.0,0.5985,1.9861,4,0.0,,0,,,0.0,0.0,0.0,4.0,0.0,,0.1026,-0.0727,0.1026,8.0,0.0667,-0.3333,81.0,-0.1296,0.1114,1360.0,-0.0593,0.0897,159294.0,-0.1141,0.0743,24,0.1429,0.2632,0.5,-0.0357,-1.2143,1.0
202608,40035,"craig, ok",212500.0,0.0678,-0.0721,63,-0.0156,0.125,74.0,-0.1923,0.2149,16,0.0,-0.2,0,,,0.0,0.0,0.0,16.0,-0.3333,0.0,0.1429,-0.0946,-0.0454,17.0,-0.2609,0.2143,124.0,0.0117,-0.0438,1498.0,-0.036,-0.124,332506.0,0.0104,-0.1456,80,-0.0643,0.1429,0.2698,-0.0895,0.0198,0.0
202608,40039,"custer, ok",224000.0,0.011,0.0419,86,0.0299,-0.1134,84.0,0.0839,0.1429,24,0.0,-0.3333,0,,,0.0,0.0,0.0,24.0,0.0909,0.2,0.1644,0.016,0.0623,30.0,-0.3103,-0.2683,122.0,-0.0069,-0.0147,1822.0,-0.004,0.0807,276635.0,0.0351,0.1183,118,-0.0709,-0.1449,0.3488,-0.1721,-0.0738,0.0
202608,40083,"logan, ok",376750.0,-0.0277,-0.0528,332,-0.0148,-0.0487,58.0,0.1154,0.0175,104,0.0196,-0.0714,12,0.2,0.5,0.0213,0.0036,0.0075,128.0,-0.1467,0.28,0.2117,-0.0509,0.0525,132.0,-0.0435,-0.12,185.0,-0.0067,0.0319,2119.0,-0.0311,-0.0504,423324.0,-0.0141,-0.0496,462,-0.0191,-0.0704,0.3976,-0.0119,-0.0322,0.0
202608,40023,"choctaw, ok",252500.0,0.0466,0.1222,50,0.0309,-0.2308,86.0,0.0683,0.1242,8,-0.3333,0.0,0,,,0.0,0.0,0.0,12.0,0.2,0.0,0.1463,0.0086,-0.018,14.0,-0.1515,1.3333,133.0,-0.0029,-0.0074,1803.0,0.0359,0.0359,370717.0,0.0503,0.1006,64,-0.0078,-0.0986,0.28,-0.0602,0.1877,0.0
202608,40137,"stephens, ok",194950.0,-0.0104,-0.0692,197,0.026,0.271,66.0,0.1092,0.0645,56,-0.0667,0.0769,0,,,0.0,0.0,0.0,44.0,-0.3889,0.0,0.1226,-0.0986,-0.0369,69.0,-0.08,-0.1154,116.0,0.0312,0.0529,1690.0,-0.0611,-0.0059,253005.0,-0.0098,-0.3049,260,-0.017,0.1159,0.3503,-0.0404,-0.153,0.0
202608,40047,"garfield, ok",207000.0,-0.0165,-0.1188,219,0.0069,0.3036,67.0,0.0551,0.0984,76,-0.1364,0.1176,4,1.0,,0.0106,0.0057,0.0106,96.0,-0.1111,0.3333,0.2616,-0.0075,0.0568,86.0,-0.1042,-0.14,119.0,-0.0172,-0.0257,1820.0,0.0059,0.0011,238076.0,-0.0305,-0.095,305,-0.0271,0.1381,0.3927,-0.0487,-0.2025,1.0
202608,40093,"major, ok",206750.0,0.0903,0.0036,15,-0.0909,0.25,86.0,0.437,0.0556,4,,0.0,0,,,0.0,0.0,0.0,4.0,0.0,-0.5,0.1481,-0.038,-0.2155,3.0,-0.4545,0.5,97.0,0.0616,-0.1528,1791.0,-0.0224,0.0832,215238.0,0.0249,-0.1169,18,-0.1628,0.2857,0.2,-0.1333,0.0333,0.0
202608,40067,"jefferson, ok",170000.0,-0.1209,-0.0556,12,-0.25,-0.3333,59.0,-0.1522,0.7463,0,-1.0,-1.0,0,,,0.0,0.0,0.0,4.0,0.0,,0.1667,0.0501,0.1667,9.0,0.0,0.5,104.0,0.0831,0.0533,1612.0,-0.1124,-0.2388,987169.0,0.3127,1.3921,21,-0.1765,-0.125,0.75,0.1875,0.4167,1.0
202608,40029,"coal, ok",198000.0,0.0115,-0.1715,11,0.2222,0.375,168.0,0.2444,2.4286,0,,-1.0,0,,,0.0,0.0,0.0,4.0,0.0,,0.2,-0.054,0.2,1.0,-0.8,-0.8,117.0,0.0104,-0.0241,2048.0,0.0286,-0.0248,391338.0,-0.1296,0.1152,11,-0.2143,-0.1538,0.0909,-0.4646,-0.5341,1.0
202608,40087,"mcclain, ok",390600.0,0.0416,-0.0111,291,-0.0251,-0.1416,64.0,0.1179,0.0323,80,-0.2982,0.0526,4,0.0,0.0,0.0084,0.0009,0.0004,80.0,-0.2157,-0.3333,0.1684,-0.0148,-0.0716,118.0,-0.1161,0.0631,181.0,-0.0014,0.0046,2146.0,0.013,0.0047,477691.0,0.0053,-0.107,414,-0.0461,-0.0921,0.4055,-0.0417,0.0781,0.0
202608,40075,"kiowa, ok",109000.0,-0.0522,-0.2172,47,-0.0693,-0.2034,71.0,0.7006,0.0441,8,1.0,0.0,0,,,0.0,0.0,0.0,8.0,0.0,-0.3333,0.1311,0.007,-0.048,7.0,-0.2222,0.1667,75.0,-0.0248,-0.0693,1514.0,-0.0354,-0.0418,135891.0,-0.0858,-0.3904,54,-0.069,-0.1818,0.1489,-0.0293,0.0472,1.0
202608,40107,"okfuskee, ok",215000.0,-0.1205,0.1026,34,-0.0145,-0.1282,80.0,-0.0619,0.0966,16,1.6667,1.0,0,,,0.0,0.0,0.0,4.0,-0.3333,-0.6667,0.069,-0.0482,-0.1278,11.0,0.1,-0.2667,133.0,-0.0986,0.2696,1738.0,-0.015,0.1138,410712.0,-0.0551,0.3555,46,0.0337,-0.1481,0.3235,0.0337,-0.0611,1.0
202608,40033,"cotton, ok",129900.0,0.3245,-0.475,20,0.1111,0.5385,58.0,0.15,0.1275,4,-0.3333,0.0,0,,,0.0,0.0,0.0,4.0,1.0,,0.1667,0.1111,0.1667,6.0,0.5,-0.25,72.0,-0.0167,-0.305,1750.0,0.0606,-0.1003,198225.0,0.0211,-0.4606,26,0.2381,0.2381,0.3,0.0778,-0.3154,1.0
