month_date_yyyymm,county_fips,county_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_increased_share,price_increased_share_mm,price_increased_share_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,price_reduced_share,price_reduced_share_mm,price_reduced_share_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
202608,28013,"calhoun, ms",159999.0,-0.0787,-0.1489,30,0.0169,-0.1892,116.0,0.0594,0.4146,4,0.0,-0.5,0,,,0.0,0.0,0.0,8.0,0.0,-0.3333,0.2222,0.0079,0.0,7.0,-0.0667,0.1667,87.0,-0.0521,-0.0672,1869.0,0.009,-0.057,186439.0,-0.0238,-0.1,37,0.0,-0.1591,0.2333,-0.0209,0.0712,1.0
202608,28095,"monroe, ms",229900.0,0.0455,0.2779,104,0.1492,-0.0714,71.0,0.0758,-0.034,24,-0.0769,0.0,0,,,0.0,0.0,0.0,32.0,0.6,0.0,0.2051,0.0572,-0.0054,22.0,-0.2667,-0.2667,114.0,-0.0236,0.0726,1967.0,0.0116,0.1151,272764.0,0.0352,0.3816,127,0.0539,-0.1119,0.2115,-0.12,-0.0563,0.0
202608,28127,"simpson, ms",239900.0,-0.0592,-0.1036,74,0.0725,0.2759,74.0,0.1308,-0.2054,12,-0.25,0.0,0,,,0.0,0.0,0.0,24.0,0.3333,0.0,0.2205,0.0354,-0.0795,18.0,-0.027,0.0,125.0,-0.0746,-0.0416,1908.0,-0.0088,0.0426,269045.0,-0.0252,-0.0281,93,0.0941,0.2078,0.2432,-0.0249,-0.0671,1.0
202608,28073,"lamar, ms",349250.0,-0.0007,0.0274,267,-0.0344,0.0766,74.0,0.1298,0.0423,84,0.2,0.1053,0,-1.0,,0.0,-0.0085,0.0,80.0,0.0526,0.0526,0.19,0.0213,-0.0095,96.0,-0.04,0.1163,166.0,0.0065,-0.0098,2165.0,0.0239,-0.0263,435578.0,0.0041,-0.0394,355,-0.0495,0.079,0.3596,-0.0021,0.0128,0.0
202608,28105,"oktibbeha, ms",407950.0,0.0057,0.2493,175,0.0703,-0.3772,66.0,0.1102,-0.345,56,0.0769,0.1667,0,,-1.0,0.0,0.0,-0.0101,44.0,-0.1852,0.5714,0.1857,-0.0385,0.1137,22.0,-0.3231,-0.45,201.0,-0.0257,-0.0305,1932.0,0.0,-0.019,433573.0,-0.0166,0.0184,198,0.0076,-0.3754,0.1257,-0.0731,-0.0166,0.0
202608,28153,"wayne, ms",234500.0,0.0365,0.2683,25,-0.0385,-0.0741,73.0,0.5052,0.2066,8,1.0,0.0,0,,,0.0,0.0,0.0,8.0,0.0,0.0,0.1818,-0.0722,0.0,7.0,0.2727,0.4,111.0,0.045,0.2564,2346.0,-0.0029,0.0383,289022.0,0.0168,0.419,33,0.0476,0.0313,0.28,0.0685,0.0948,0.0
202608,28125,"sharkey, ms",222000.0,0.0,-0.3593,2,0.0,0.0,176.0,0.218,-0.0737,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,-0.5,0.0,96.0,0.0,0.1218,2315.0,0.0,-0.4987,222000.0,0.0,-0.3593,3,-0.25,0.0,0.5,-0.5,0.0,1.0
202608,28053,"humphreys, ms",215000.0,0.079,1.4571,17,-0.1905,0.4167,65.0,0.6049,0.625,0,-1.0,-1.0,0,,,0.0,0.0,0.0,8.0,1.0,1.0,0.2759,0.1159,0.1547,2.0,,0.0,77.0,0.0839,0.1804,2222.0,-0.0209,0.1442,204000.0,0.1208,0.2465,19,-0.0952,0.2667,0.1176,,-0.049,1.0
202608,28099,"neshoba, ms",244000.0,0.0427,-0.0701,31,-0.0313,0.0,130.0,0.1504,0.4607,8,0.0,1.0,0,,,0.0,0.0,0.0,4.0,-0.3333,,0.0727,-0.0515,0.0727,12.0,0.3333,0.0909,123.0,0.072,0.1958,1803.0,-0.0244,-0.2113,294891.0,0.0671,-0.0892,43,0.0488,0.0238,0.3871,0.1058,0.0323,1.0
202608,28047,"harrison, ms",286300.0,-0.034,-0.0671,1065,-0.0111,0.0991,79.0,0.0327,0.197,332,0.0779,0.0375,32,1.6667,1.0,0.0185,0.0118,0.0093,368.0,-0.0265,0.1948,0.2029,-0.0133,0.026,399.0,0.0205,-0.0172,164.0,-0.0085,0.0073,1663.0,-0.0193,-0.0497,355271.0,-0.0481,-0.061,1468,0.0041,0.0676,0.3746,0.0116,-0.0443,0.0
