month_date_yyyymm,postal_code,zip_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_increased_share,price_increased_share_mm,price_increased_share_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,price_reduced_share,price_reduced_share_mm,price_reduced_share_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
202607,71008,"bienville, la",100000.0,,,1,,,1.0,,,2,,,0,,,0.0,,,0.0,,,0.0,,,1.0,,,38.0,,,2624.0,,,100000.0,,,1,,,1.0,,,0.0
202607,70744,"holden, la",249925.0,0.0111,0.1109,8,0.0,-0.2381,67.0,-0.05,-0.125,4,1.0,,0,,,0.0,0.0,0.0,4.0,,-0.3333,0.2426,0.2426,-0.174,5.0,-0.0909,2.3333,149.0,-0.0141,0.1061,1947.0,-0.1147,0.2827,281763.0,-0.0217,0.1773,13,-0.0741,0.0417,0.625,-0.0625,0.4821,0.0
202607,71351,"marksville, la",159875.0,-0.0054,-0.1365,34,0.0462,0.1148,102.0,-0.2165,0.3366,6,-0.25,0.0,0,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0873,-0.008,-0.0007,7.0,0.4,-0.125,103.0,-0.0009,-0.0081,1579.0,-0.0325,-0.1285,202370.0,-0.0428,-0.0292,40,0.039,0.0256,0.2059,0.052,-0.0564,1.0
202607,71417,"colfax, la",204500.0,-0.2209,-0.1009,4,0.3333,-0.7333,24.0,-0.6594,-0.4598,2,0.0,-0.5,0,,,0.0,0.0,0.0,2.0,,-0.5,0.2,0.2,0.0333,3.0,-0.375,0.6667,82.0,-0.0795,-0.3049,2556.0,0.0094,0.3135,183475.0,-0.2438,-0.3,6,-0.2,-0.6364,0.625,-0.7083,0.525,1.0
202607,71006,"benton, la",420475.0,-0.072,-0.0717,67,-0.0221,-0.1582,71.0,0.056,0.2251,20,-0.1667,-0.2308,0,,,0.0,0.0,0.0,22.0,0.2222,-0.1538,0.1945,0.0643,-0.0084,28.0,-0.3086,0.4737,187.0,0.0057,-0.0564,2158.0,-0.0181,-0.0333,523556.0,-0.0453,-0.0884,96,-0.1273,-0.0204,0.4211,-0.1745,0.1805,0.0
202607,71430,"forest hill, la",417500.0,0.67,0.1678,2,-0.3333,-0.6,276.0,0.6399,0.9643,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,,78.0,-0.2042,-0.414,6338.0,1.535,2.1688,417500.0,0.1544,0.1194,3,-0.375,-0.5,0.5,0.1667,,0.0
202607,70087,"saint rose, la",214000.0,-0.0874,-0.1256,8,-0.2105,0.0,72.0,0.3136,-0.1574,0,-1.0,,0,,,0.0,0.0,0.0,2.0,,-0.5,0.1333,0.1333,-0.2152,7.0,0.0769,0.75,148.0,-0.0513,0.0964,1532.0,-0.0774,-0.051,302619.0,-0.0359,0.1535,15,-0.0938,0.2609,0.9333,0.2491,0.4,1.0
202607,70510,"abbeville, la",199900.0,-0.0005,0.0522,65,0.1607,-0.1824,91.0,-0.0136,0.052,26,3.3333,0.8571,0,,,0.0,0.0,0.0,12.0,-0.25,-0.5,0.1399,-0.0464,-0.065,13.0,-0.2353,-0.2571,98.0,-0.0162,-0.0105,1854.0,0.0279,0.0141,233577.0,0.0033,-0.1386,79,0.0828,-0.1907,0.2,-0.1036,-0.0201,1.0
202607,71031,"goldonna, la",34900.0,0.0,-0.5153,1,0.0,-0.6667,267.0,0.1174,1.7056,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,18.0,0.0,-0.6171,1904.0,0.0,-0.1772,34900.0,0.0,-0.6752,1,-0.5,-0.6667,,,,1.0
202607,70359,"gray, la",234500.0,0.0,-0.0429,30,0.0526,-0.1667,115.0,-0.4303,0.5166,8,3.0,0.0,0,,,0.0,0.0,0.0,8.0,-0.2,1.0,0.193,-0.0622,0.1189,7.0,-0.35,-0.2353,156.0,0.0,0.0016,1493.0,-0.0454,-0.2007,261794.0,-0.0156,-0.0924,36,-0.0526,-0.2,0.2167,-0.1342,-0.0194,0.0
